timestamp,latency_ms,error
1785129117.6082063,450.15406608581543,0
1785129117.6106787,457.25083351135254,0
1785129117.6114013,453.0048370361328,0
1785129117.613948,455.4028511047363,0
1785129117.6146517,455.95622062683105,0
1785129117.6164641,457.60035514831543,0
1785129117.6180084,458.9953422546387,0
1785129117.6189709,459.73753929138184,0
1785129117.6205394,466.5398597717285,0
1785129117.6229784,463.4273052215576,0
1785129117.623619,463.91963958740234,0
1785129117.6246805,464.80441093444824,0
1785129117.626196,471.9207286834717,0
1785129117.627981,473.83689880371094,0
1785129117.6290112,468.9497947692871,0
1785129117.6304572,469.85340118408203,0
1785129117.633196,472.4431037902832,0
1785129117.6360495,475.11935234069824,0
1785129117.6373281,475.94404220581055,0
1785129117.639065,477.48875617980957,0
1785129117.6405184,480.2422523498535,0
1785129117.641584,479.65240478515625,0
1785129117.6430197,480.94987869262695,0
1785129117.644998,481.914758682251,0
1785129117.647057,483.8147163391113,0
1785129117.6476629,484.24768447875977,0
1785129117.649016,485.4567050933838,0
1785129117.6503503,486.6311550140381,0
1785129117.6522663,488.35277557373047,0
1785129117.6561801,492.04182624816895,0
1785129117.6567323,492.4499988555908,0
1785129117.660068,495.6488609313965,0
1785129117.6620576,497.4935054779053,0
1785129117.6662703,501.56569480895996,0
1785129117.6681106,503.1614303588867,0
1785129117.6715028,506.40010833740234,0
1785129117.6715658,506.32762908935547,0
1785129117.6727002,507.2805881500244,0
1785129117.6739712,508.4102153778076,0
1785129117.6753263,515.9420967102051,0
1785129117.676553,510.8451843261719,0
1785129117.6778953,517.4615383148193,0
1785129117.6793113,513.343334197998,0
1785129117.6800056,513.8740539550781,0
1785129117.6821525,515.8228874206543,0
1785129117.6836085,515.7909393310547,0
1785129117.6861603,518.1746482849121,0
1785129117.686243,517.9824829101562,0
1785129117.6863143,517.8930759429932,0
1785129117.6877391,519.1543102264404,0
1785129117.690158,521.4214324951172,0
1785129117.691523,522.376537322998,0
1785129117.6930568,534.8653793334961,0
1785129117.6950114,525.4883766174316,0
1785129117.696927,527.2550582885742,0
1785129117.6984022,528.5382270812988,0
1785129117.6993148,529.3164253234863,0
1785129117.701048,530.8339595794678,0
1785129117.7023082,540.58837890625,0
1785129117.703015,532.4902534484863,0
1785129117.705021,534.3389511108398,0
1785129117.7069988,536.1289978027344,0
1785129117.7075698,536.5505218505859,0
1785129117.7090073,537.7833843231201,0
1785129117.7110693,539.6935939788818,0
1785129117.7129776,541.3000583648682,0
1785129117.713976,542.1216487884521,0
1785129117.7155297,543.4553623199463,0
1785129117.7170951,544.851541519165,0
1785129117.7180076,545.6264019012451,0
1785129117.7199142,547.3670959472656,0
1785129117.7205374,547.6734638214111,0
1785129117.7226357,549.2584705352783,0
1785129117.7237442,550.2142906188965,0
1785129117.7257671,552.0963668823242,0
1785129117.726989,552.8945922851562,0
1785129117.7286906,554.419994354248,0
1785129117.7296383,555.0999641418457,0
1785129117.7306447,555.9341907501221,0
1785129117.731701,556.7917823791504,0
1785129117.7339478,558.8803291320801,0
1785129117.735386,560.1451396942139,0
1785129117.7370527,561.5930557250977,0
1785129117.7380311,562.4227523803711,0
1785129117.7399125,569.55885887146,0
1785129117.7408047,565.0238990783691,0
1785129117.7420146,570.4936981201172,0
1785129117.7433605,573.9898681640625,0
1785129117.7441216,568.0630207061768,0
1785129117.7459981,569.8246955871582,0
1785129117.7479615,570.8434581756592,0
1785129117.7497525,577.0647525787354,0
1785129117.7520545,576.1139392852783,0
1785129117.752643,250.69475173950195,0
1785129117.7561176,251.9838809967041,0
1785129117.7658727,236.6311550140381,0
1785129117.7674754,200.34480094909668,0
1785129117.7699919,200.93774795532227,0
1785129117.7712204,198.02355766296387,0
1785129117.773005,192.23427772521973,0
1785129117.7736025,171.52857780456543,0
1785129117.7754617,171.33831977844238,0
1785129117.777278,169.62623596191406,0
1785129117.7773502,160.83645820617676,0
1785129117.7790244,154.31594848632812,0
1785129117.7810318,153.69033813476562,0
1785129117.7821004,146.02303504943848,0
1785129117.783968,142.88568496704102,0
1785129117.784967,139.9381160736084,0
1785129117.786511,141.3261890411377,0
1785129117.787355,130.59282302856445,0
1785129117.7890975,122.79486656188965,0
1785129117.7900546,123.56162071228027,0
1785129117.7919493,123.37613105773926,0
1785129117.793118,124.22370910644531,0
1785129117.7944076,118.67880821228027,0
1785129117.7950573,117.13147163391113,0
1785129117.7970383,118.67499351501465,0
1785129117.7989688,110.00227928161621,0
1785129117.7995899,104.10237312316895,0
1785129117.8008807,105.21507263183594,0
1785129117.802076,100.63552856445312,0
1785129117.8028936,99.83396530151367,0
1785129117.804453,99.29513931274414,0
1785129117.8057392,93.85561943054199,0
1785129117.8082032,92.64421463012695,0
1785129117.80913,93.37258338928223,0
1785129117.811047,93.92571449279785,0
1785129117.8117042,79.38909530639648,0
1785129117.8139675,81.4518928527832,0
1785129117.8155339,79.67400550842285,0
1785129117.8170063,76.16901397705078,0
1785129117.8179843,75.91676712036133,0
1785129117.821768,72.64232635498047,0
1785129117.822413,72.59917259216309,0
1785129117.8240483,67.90018081665039,0
1785129117.824966,63.09795379638672,0
1785129117.8266785,62.51049041748047,0
1785129117.8304598,63.35735321044922,0
1785129117.8316283,63.0033016204834,0
1785129117.833938,58.446407318115234,0
1785129117.8355055,56.45036697387695,0
1785129117.8390856,59.831857681274414,0
1785129117.8391547,55.158138275146484,0
1785129117.8408282,51.698923110961914,0
1785129117.8430233,49.87215995788574,0
1785129117.8462207,52.89125442504883,0
1785129117.8477378,50.667524337768555,0
1785129117.8490071,46.08464241027832,0
1785129117.851006,38.48409652709961,0
1785129117.8528461,39.528608322143555,0
1785129117.8547251,39.15858268737793,0
1785129117.8596895,42.65332221984863,0
1785129117.8619504,42.10376739501953,0
1785129117.862765,42.7553653717041,0
1785129117.8681047,41.396141052246094,0
1785129117.8694055,40.46177864074707,0
1785129117.8717105,34.358978271484375,0
1785129117.8750234,35.842180252075195,0
1785129117.8782206,31.954050064086914,0
1785129117.8796427,33.22196006774902,0
1785129117.8807154,30.44915199279785,0
1785129117.8845282,28.005123138427734,0
1785129117.8876002,26.71074867248535,0
1785129117.8905358,29.47402000427246,0
1785129117.8921194,27.660131454467773,0
1785129117.8960774,24.3375301361084,0
1785129117.8961425,23.182153701782227,0
1785129117.9000082,26.877880096435547,0
1785129117.902871,24.62315559387207,0
1785129117.9035263,25.12192726135254,0
1785129117.9060488,26.376962661743164,0
1785129117.9128678,28.31101417541504,0
1785129117.9147332,30.019760131835938,0
1785129117.9169812,26.416540145874023,0
1785129117.9175575,20.166397094726562,0
1785129117.9241815,16.71576499938965,0
1785129117.9280066,8.036613464355469,0
1785129117.9330266,12.032032012939453,0
1785129117.9364781,12.264013290405273,0
1785129117.939143,14.765262603759766,0
1785129117.9530861,11.009931564331055,0
1785129117.9640374,10.915040969848633,0
1785129117.9732833,19.946813583374023,0
1785129117.9770198,11.111259460449219,0
1785129117.9863293,20.187854766845703,0
1785129117.9911308,24.843692779541016,0
1785129117.9991918,32.76848793029785,0
1785129118.0020096,24.95718002319336,0
1785129118.0037491,17.388105392456055,0
1785129118.0104423,23.901700973510742,0
1785129118.0148892,28.19347381591797,0
1785129118.0218961,22.670269012451172,0
1785129118.0243134,16.284465789794922,0
1785129118.0322971,20.1871395111084,0
1785129118.0345907,15.24972915649414,0
1785129118.0470583,28.958559036254883,0
1785129118.0532393,32.24468231201172,0
1785129118.0612938,36.94796562194824,0
1785129118.0663164,37.69850730895996,0
1785129118.0690289,40.201663970947266,0
1785129118.07132,36.65804862976074,0
1785129118.0724885,25.358200073242188,0
1785129118.0739198,20.645618438720703,0
1785129118.076007,19.494295120239258,0
1785129118.0778856,16.56317710876465,0
1785129118.0800538,18.566608428955078,0
1785129118.0817275,12.667655944824219,0
1785129118.0824947,11.812925338745117,0
1785129118.0839937,7.954835891723633,0
1785129118.085239,7.323026657104492,0
1785129118.0869753,8.880853652954102,0
1785129118.0889525,8.86845588684082,0
1785129118.0902863,4.624605178833008,0
1785129118.0922966,5.274534225463867,0
1785129118.0929832,5.8040618896484375,0
1785129118.096311,8.931398391723633,0
1785129118.0963852,6.046533584594727,0
1785129118.0964398,4.9991607666015625,0
1785129118.1024203,1.833200454711914,0
1785129118.1119902,2.405881881713867,0
1785129118.1126997,2.9561519622802734,0
1785129118.1154265,1.5821456909179688,0
1785129118.1174972,2.01416015625,0
1785129118.1260972,1.4491081237792969,0
1785129118.135889,1.64794921875,0
1785129118.142428,2.7456283569335938,0
1785129118.1457198,3.259897232055664,0
1785129118.1465752,3.5970211029052734,0
1785129118.1474493,4.294633865356445,0
1785129118.1488633,3.1125545501708984,0
1785129118.1509514,2.056121826171875,0
1785129118.1548455,2.730131149291992,0
1785129118.1552079,2.9449462890625,0
1785129118.156453,1.5766620635986328,0
1785129118.1589582,1.3568401336669922,0
1785129118.1690729,5.726099014282227,0
1785129118.1699085,6.389379501342773,0
1785129118.1709297,7.249116897583008,0
1785129118.1752234,11.32965087890625,0
1785129118.176298,9.22083854675293,0
1785129118.1798954,12.650489807128906,0
1785129118.1851897,17.774343490600586,0
1785129118.185262,17.65918731689453,0
1785129118.185332,12.591838836669922,0
1785129118.188461,15.529155731201172,0
1785129118.1940954,18.84174346923828,0
1785129118.1950505,19.6378231048584,0
1785129118.1972797,20.92719078063965,0
1785129118.19844,20.730257034301758,0
1785129118.2008646,20.93958854675293,0
1785129118.204244,18.883943557739258,0
1785129118.206385,12.258291244506836,0
1785129118.2076976,13.404369354248047,0
1785129118.2100894,12.768983840942383,0
1785129118.2119958,13.525962829589844,0
1785129118.21492,14.023780822753906,0
1785129118.2156076,14.539003372192383,0
1785129118.2189903,14.715909957885742,0
1785129118.2204225,15.987873077392578,0
1785129118.2231836,18.57757568359375,0
1785129118.2233648,18.61429214477539,0
1785129118.2240193,19.066572189331055,0
1785129118.226023,19.608736038208008,0
1785129118.2285738,20.84660530090332,0
1785129118.2298844,21.95596694946289,0
1785129118.2306774,20.559310913085938,0
1785129118.2366028,17.580747604370117,0
1785129118.2379284,17.47870445251465,0
1785129118.2386107,16.9527530670166,0
1785129118.2412663,15.211105346679688,0
1785129118.2448044,14.865875244140625,0
1785129118.24624,13.204813003540039,0
1785129118.2494953,16.282081604003906,0
1785129118.2512772,14.64223861694336,0
1785129118.255658,18.826007843017578,0
1785129118.2582598,21.28911018371582,0
1785129118.26171,12.68625259399414,0
1785129118.2666318,17.447233200073242,0
1785129118.2712343,19.909143447875977,0
1785129118.2725942,16.909122467041016,0
1785129118.2726548,15.938043594360352,0
1785129118.278399,21.47388458251953,0
1785129118.2795007,21.214008331298828,0
1785129118.280105,19.867897033691406,0
1785129118.2809503,15.681743621826172,0
1785129118.2839649,14.060020446777344,0
1785129118.2844436,13.171911239624023,0
1785129118.287515,9.086847305297852,0
1785129118.2886217,9.074211120605469,0
1785129118.2904587,3.599882125854492,0
1785129118.2906215,3.611326217651367,0
1785129118.2971768,2.409219741821289,0
1785129118.2986555,1.4426708221435547,0
1785129118.3011491,1.346588134765625,0
1785129118.3041196,2.9447078704833984,0
1785129118.3061454,1.9996166229248047,0
1785129118.3074834,3.1821727752685547,0
1785129118.307547,3.1044483184814453,0
1785129118.3092415,3.068208694458008,0
1785129118.3105316,2.9578208923339844,0
1785129118.3107088,1.4410018920898438,0
1785129118.3130758,0.9641647338867188,0
1785129118.3151326,2.032041549682617,0
1785129118.319274,0.9877681732177734,0
1785129118.3199725,1.508951187133789,0
1785129118.321593,2.291440963745117,0
1785129118.3242888,1.5521049499511719,0
1785129118.3322198,2.688884735107422,0
1785129118.341048,1.6827583312988281,0
1785129118.3454113,2.73895263671875,0
1785129118.3454773,2.6099681854248047,0
1785129118.3509858,1.909494400024414,0
1785129118.3604844,11.135339736938477,0
1785129118.3747592,21.138429641723633,0
1785129118.3756757,20.782470703125,0
1785129118.381804,21.941661834716797,0
1785129118.3866992,26.675701141357422,0
1785129118.3911545,30.974149703979492,0
1785129118.404245,40.10200500488281,0
1785129118.4043133,39.98231887817383,0
1785129118.432759,61.65194511413574,0
1785129118.4328835,61.456918716430664,0
1785129118.4329515,55.49502372741699,0
1785129118.43674,54.879188537597656,0
1785129118.4369879,54.9619197845459,0
1785129118.437069,54.8863410949707,0
1785129118.4371328,50.38785934448242,0
1785129118.4371915,46.00691795349121,0
1785129118.4372528,45.89581489562988,0
1785129118.437309,45.816659927368164,0
1785129118.443134,51.47242546081543,0
1785129118.4433155,48.2938289642334,0
1785129118.44537,50.18138885498047,0
1785129118.4454386,48.94518852233887,0
1785129118.4501967,51.72443389892578,0
1785129118.4530263,54.37779426574707,0
1785129118.45544,51.100969314575195,0
1785129118.460336,55.84716796875,0
1785129118.4604127,55.74989318847656,0
1785129118.4687133,35.73322296142578,0
1785129118.4714262,34.0886116027832,0
1785129118.4715068,32.75179862976074,0
1785129118.4766223,37.1088981628418,0
1785129118.4767516,37.08219528198242,0
1785129118.4793584,39.0477180480957,0
1785129118.4837458,43.26820373535156,0
1785129118.4872932,46.675920486450195,0
1785129118.4907541,50.0028133392334,0
1785129118.4929638,50.34685134887695,0
1785129118.4949386,52.17337608337402,0
1785129118.4959664,52.62279510498047,0
1785129118.4979482,53.00545692443848,0
1785129118.4992785,53.813934326171875,0
1785129118.5003717,39.9320125579834,0
1785129118.5013394,40.47513008117676,0
1785129118.5020008,40.95149040222168,0
1785129118.5050747,43.8542366027832,0
1785129118.5079505,42.82569885253906,0
1785129118.5090039,37.451744079589844,0
1785129118.5109577,39.23511505126953,0
1785129118.5127137,39.64114189147949,0
1785129118.513471,36.638498306274414,0
1785129118.5159206,36.90290451049805,0
1785129118.5169935,35.46023368835449,0
1785129118.5180254,32.15336799621582,0
1785129118.5199878,32.66644477844238,0
1785129118.5225687,32.58848190307617,0
1785129118.5240433,32.05680847167969,0
1785129118.52598,30.99513053894043,0
1785129118.527006,27.698516845703125,0
1785129118.5276158,24.151325225830078,0
1785129118.5290253,23.91958236694336,0
1785129118.5330117,25.030851364135742,0
1785129118.5339031,25.77495574951172,0
1785129118.5359392,25.725841522216797,0
1785129118.5373259,24.570226669311523,0
1785129118.5379584,23.312807083129883,0
1785129118.5399451,24.576663970947266,0
1785129118.5405326,22.478342056274414,0
1785129118.5420132,23.813962936401367,0
1785129118.5440187,22.36771583557129,0
1785129118.5455678,21.493196487426758,0
1785129118.5479972,18.94402503967285,0
1785129118.549269,18.61882209777832,0
1785129118.5509624,20.046234130859375,0
1785129118.5525293,21.44598960876465,0
1785129118.5541074,21.064043045043945,0
1785129118.5555859,19.61374282836914,0
1785129118.55806,20.05767822265625,0
1785129118.558136,16.09206199645996,0
1785129118.5600963,14.500856399536133,0
1785129118.560572,14.075994491577148,0
1785129118.5617,13.676643371582031,0
1785129118.5621989,9.638786315917969,0
1785129118.5681198,11.67607307434082,0
1785129118.5703423,13.738155364990234,0
1785129118.5716894,11.563301086425781,0
1785129118.575065,14.464616775512695,0
1785129118.5795248,17.79651641845703,0
1785129118.580234,15.88129997253418,0
1785129118.581309,14.438390731811523,0
1785129118.5820346,15.014410018920898,0
1785129118.5827024,15.508651733398438,0
1785129118.5844731,16.612768173217773,0
1785129118.5845423,14.172554016113281,0
1785129118.5889187,17.20118522644043,0
1785129118.5889883,16.55435562133789,0
1785129118.5924237,18.44191551208496,0
1785129118.5924926,17.399311065673828,0
1785129118.5925534,14.666318893432617,0
1785129118.594459,13.122797012329102,0
1785129118.596033,11.46554946899414,0
1785129118.5965497,11.83938980102539,0
1785129118.6003916,11.380434036254883,0
1785129118.6004593,7.881641387939453,0
1785129118.6016552,5.593776702880859,0
1785129118.602476,6.246089935302734,0
1785129118.6045578,7.979631423950195,0
1785129118.6061094,5.625486373901367,0
1785129118.6076872,6.003856658935547,0
1785129118.6089973,4.412651062011719,0
1785129118.610267,2.552509307861328,0
1785129118.6113346,2.2869110107421875,0
1785129118.6116867,1.3813972473144531,0
1785129118.6144211,3.057718276977539,0
1785129118.6166391,2.1877288818359375,0
1785129118.6189532,1.1594295501708984,0
1785129118.6197538,1.6896724700927734,0
1785129118.6268263,7.832527160644531,0
1785129118.6348207,2.8450489044189453,0
1785129118.6365368,1.6887187957763672,0
1785129118.6479926,3.237485885620117,0
1785129118.6496358,3.4189224243164062,0
1785129118.6525419,6.138324737548828,0
1785129118.6531072,6.563901901245117,0
1785129118.6590095,7.231950759887695,0
1785129118.660309,6.056070327758789,0
1785129118.660896,3.7114620208740234,0
1785129118.6753109,11.26551628112793,0
1785129118.6753798,9.224176406860352,0
1785129118.6788478,12.502193450927734,0
1785129118.6821597,6.753683090209961,0
1785129118.684527,8.970975875854492,0
1785129118.6894917,13.792037963867188,0
1785129118.6895742,10.69498062133789,0
1785129118.6914272,12.374639511108398,0
1785129118.6917598,12.540578842163086,0
1785129118.6922586,12.843608856201172,0
1785129118.692323,10.962247848510742,0
1785129118.6946414,12.452363967895508,0
1785129118.6964452,11.888265609741211,0
1785129118.6966736,7.073640823364258,0
1785129118.697049,4.703044891357422,0
1785129118.701308,4.212617874145508,0
1785129118.702585,3.3571720123291016,0
1785129118.7049742,5.528450012207031,0
1785129118.7072792,7.677316665649414,0
1785129118.7116623,6.643533706665039,0
1785129118.7139769,7.221698760986328,0
1785129118.7161148,8.80742073059082,0
1785129118.7166781,8.024215698242188,0
1785129118.7185323,7.544517517089844,0
1785129118.7189343,7.776498794555664,0
1785129118.7199478,7.107734680175781,0
1785129118.7217267,8.501768112182617,0
1785129118.7252283,9.084701538085938,0
1785129118.7257383,7.15327262878418,0
1785129118.7267559,6.780862808227539,0
1785129118.7269742,5.217313766479492,0
1785129118.7281172,6.154298782348633,0
1785129118.7296805,4.423856735229492,0
1785129118.7312572,5.855560302734375,0
1785129118.7354255,2.0241737365722656,0
1785129118.7362695,1.5799999237060547,0
1785129118.739082,2.7799606323242188,0
1785129118.7404306,1.3244152069091797,0
1785129118.7411816,1.9292831420898438,0
1785129118.7455573,2.2110939025878906,0
1785129118.7480292,4.509925842285156,0
1785129118.7490604,1.0001659393310547,0
1785129118.7499053,1.6644001007080078,0
1785129118.7506764,1.5888214111328125,0
1785129118.7556138,0.7898807525634766,0
1785129118.7653482,1.2671947479248047,0
1785129118.7659678,1.707315444946289,0
1785129118.766858,2.437114715576172,0
1785129118.767302,2.747058868408203,0
1785129118.775755,4.292964935302734,0
1785129118.775823,4.14729118347168,0
1785129118.7793581,3.484010696411133,0
1785129118.7794294,3.3922195434570312,0
1785129118.7859797,1.323699951171875,0
1785129118.7882524,3.41796875,0
1785129118.7950604,1.6565322875976562,0
1785129118.7975345,2.811431884765625,0
1785129118.8006003,3.3845901489257812,0
1785129118.8024743,4.909992218017578,0
1785129118.805444,6.596088409423828,0
1785129118.8078926,7.765769958496094,0
1785129118.8104804,8.554697036743164,0
1785129118.8129873,10.842323303222656,0
1785129118.8130617,7.589817047119141,0
1785129118.8146172,7.885217666625977,0
1785129118.8155084,7.588386535644531,0
1785129118.8161664,3.0791759490966797,0
1785129118.8173358,4.055023193359375,0
1785129118.822084,3.589153289794922,0
1785129118.8239958,2.5725364685058594,0
1785129118.8258214,4.251241683959961,0
1785129118.8261864,4.446744918823242,0
1785129118.8272035,1.3492107391357422,0
1785129118.8311892,1.8265247344970703,0
1785129118.8337266,2.507925033569336,0
1785129118.8362396,2.4840831756591797,0
1785129118.8385487,4.603862762451172,0
1785129118.8386157,3.038167953491211,0
1785129118.8427467,1.9516944885253906,0
1785129118.8441064,3.126859664916992,0
1785129118.8509994,3.740072250366211,0
1785129118.8527148,2.607107162475586,0
1785129118.853115,2.084493637084961,0
1785129118.8545957,1.850128173828125,0
1785129118.858008,3.743886947631836,0
1785129118.8601632,5.527973175048828,0
1785129118.8607562,2.7196407318115234,0
1785129118.862405,4.201650619506836,0
1785129118.8634212,3.2262802124023438,0
1785129118.8643968,1.9614696502685547,0
1785129118.8694925,0.9410381317138672,0
1785129118.8717265,1.065969467163086,0
1785129118.8769438,2.1119117736816406,0
1785129118.88062,2.604246139526367,0
1785129118.8820815,1.79290771484375,0
1785129118.885203,3.0808448791503906,0
1785129118.8863986,1.1713504791259766,0
1785129118.8920286,1.33514404296875,0
1785129118.8945503,3.675222396850586,0
1785129118.8999238,1.2252330780029297,0
1785129118.9172685,2.177715301513672,0
1785129118.9174664,2.195119857788086,0
1785129118.918161,2.780914306640625,0
1785129118.9188282,3.351449966430664,0
1785129118.9209056,0.9634494781494141,0
1785129118.932321,1.809835433959961,0
1785129118.9327168,2.0334720611572266,0
1785129118.933891,1.5380382537841797,0
1785129118.9401844,4.142045974731445,0
1785129118.942579,4.166841506958008,0
1785129118.944861,6.29878044128418,0
1785129118.945027,6.30640983581543,0
1785129118.9457278,5.513906478881836,0
1785129118.9468482,4.221916198730469,0
1785129118.9514463,2.44903564453125,0
1785129118.9540238,2.546072006225586,0
1785129118.9559562,4.103422164916992,0
1785129118.9565992,2.5467872619628906,0
1785129118.968188,1.44195556640625,0
1785129118.9706407,1.3284683227539062,0
1785129118.9754245,1.5413761138916016,0
1785129118.9769793,1.5263557434082031,0
1785129118.9824638,1.3518333435058594,0
1785129118.9846509,2.165079116821289,0
1785129118.9853604,2.750396728515625,0
1785129118.9860826,3.338336944580078,0
1785129118.9879932,2.9587745666503906,0
1785129118.9884017,2.2552013397216797,0
1785129118.9928963,1.35040283203125,0
1785129119.0003703,1.3303756713867188,0
1785129119.0026226,2.2230148315429688,0
1785129119.0047352,2.087116241455078,0
1785129119.004834,2.000093460083008,0
1785129119.0127637,3.799915313720703,0
1785129119.0147,3.8335323333740234,0
1785129119.015179,3.0515193939208984,0
1785129119.016437,3.5974979400634766,0
1785129119.0207667,1.1837482452392578,0
1785129119.0219226,1.4047622680664062,0
1785129119.0227191,1.116037368774414,0
1785129119.0268388,0.9977817535400391,0
1785129119.0344305,1.4314651489257812,0
1785129119.0366197,1.0557174682617188,0
1785129119.037607,0.9639263153076172,0
1785129119.0384295,0.7920265197753906,0
1785129119.0391965,1.3616085052490234,0
1785129119.0443115,3.9501190185546875,0
1785129119.0460885,4.34112548828125,0
1785129119.0461512,3.665924072265625,0
1785129119.046665,4.007577896118164,0
1785129119.048445,4.590272903442383,0
1785129119.0492063,4.866838455200195,0
1785129119.050235,4.061460494995117,0
1785129119.0518892,3.4151077270507812,0
1785129119.053,1.081228256225586,0
1785129119.0581274,1.9962787628173828,0
1785129119.0591922,1.0421276092529297,0
1785129119.0612164,1.9886493682861328,0
1785129119.0617404,2.38800048828125,0
1785129119.0625756,1.2965202331542969,0
1785129119.0632908,1.8734931945800781,0
1785129119.0648792,1.5645027160644531,0
1785129119.066121,1.2156963348388672,0
1785129119.0691679,1.920461654663086,0
1785129119.073813,1.506805419921875,0
1785129119.0848618,0.9047985076904297,0
1785129119.086117,2.0134449005126953,0
1785129119.08846,2.316713333129883,0
1785129119.08975,3.4477710723876953,0
1785129119.091558,5.142688751220703,0
1785129119.0938082,7.230043411254883,0
1785129119.0946019,4.802703857421875,0
1785129119.0963926,6.427764892578125,0
1785129119.0973728,5.219459533691406,0
1785129119.1002498,6.408452987670898,0
1785129119.1003048,5.64885139465332,0
1785129119.101938,5.10716438293457,0
1785129119.102998,5.958080291748047,0
1785129119.10433,6.928443908691406,0
1785129119.1061823,5.853891372680664,0
1785129119.1081462,5.120277404785156,0
1785129119.1088243,5.627155303955078,0
1785129119.110869,6.51240348815918,0
1785129119.1120677,5.855083465576172,0
1785129119.1143937,3.4940242767333984,0
1785129119.115999,4.903078079223633,0
1785129119.1164656,4.3697357177734375,0
1785129119.121226,1.6183853149414062,0
1785129119.1275856,1.214742660522461,0
1785129119.1309545,2.219676971435547,0
1785129119.1317658,2.2749900817871094,0
1785129119.1340976,1.1439323425292969,0
1785129119.1369789,1.6832351684570312,0
